antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'oldpeak_Low'})",frozenset({'target_1'}),0.2624390243902439,0.5131707317073171,0.22731707317073171,0.8661710037174721,1.6878807581946937,1.0,0.09264104699583581,3.63769647696477,0.5525523991189227,0.41459074733096085,0.7251007591390961,0.6545683915925764
"frozenset({'target_1', 'slope_Downsloping'})","frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.33170731707317075,0.4253658536585366,0.23804878048780487,0.7176470588235293,1.6871289800323797,1.0,0.09695181439619271,2.035162601626016,0.6094292210123249,0.45864661654135336,0.5086387695995204,0.6386400431732325
"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'target_1', 'slope_Downsloping'})",0.4253658536585366,0.33170731707317075,0.23804878048780487,0.5596330275229358,1.6871289800323797,1.0,0.09695181439619271,1.517581300813008,0.7087589412452333,0.45864661654135336,0.34105672001607173,0.6386400431732325
"frozenset({'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})",frozenset({'target_1'}),0.28780487804878047,0.5131707317073171,0.24878048780487805,0.864406779661017,1.6844428691112974,1.0,0.1010874479476502,3.5903658536585374,0.5705345151759333,0.450530035335689,0.721476852009103,0.6745988270928659
frozenset({'target_1'}),"frozenset({'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})",0.5131707317073171,0.28780487804878047,0.24878048780487805,0.4847908745247148,1.6844428691112974,1.0,0.1010874479476502,1.382341823418234,0.8346496915399426,0.450530035335689,0.2765899265586749,0.6745988270928659
"frozenset({'target_1', 'slope_Downsloping'})","frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})",0.33170731707317075,0.39121951219512197,0.21853658536585366,0.6588235294117647,1.6840252310400468,1.0,0.08876621058893513,1.7843566021867114,0.6077945776850886,0.4332688588007737,0.4395739064856712,0.6087135103417926
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})","frozenset({'target_1', 'slope_Downsloping'})",0.39121951219512197,0.33170731707317075,0.21853658536585366,0.5586034912718204,1.6840252310400468,1.0,0.08876621058893513,1.5140416149924207,0.6672103937728937,0.4332688588007737,0.33951617307097215,0.6087135103417926
"frozenset({'chest_pain_type_Typical angina', 'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'thalassemia_Reversable Defect'}),0.304390243902439,0.4,0.2048780487804878,0.673076923076923,1.6826923076923075,1.0,0.08312195121951219,1.8352941176470585,0.5832498497295132,0.41015625,0.455128205128205,0.5926360225140712
frozenset({'thalassemia_Reversable Defect'}),"frozenset({'chest_pain_type_Typical angina', 'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4,0.304390243902439,0.2048780487804878,0.5121951219512194,1.6826923076923075,1.0,0.08312195121951219,1.4259999999999997,0.6761904761904762,0.41015625,0.29873772791023834,0.5926360225140712
frozenset({'chest_pain_type_Typical angina'}),"frozenset({'exercise_induced_angina_Yes', 'sex_Male'})",0.4848780487804878,0.26439024390243904,0.21560975609756097,0.44466800804828976,1.6818623920645646,1.0,0.08741273051754908,1.3246306115235065,0.7870389414507062,0.4040219378427788,0.2450725573600756,0.6300830815149198
"frozenset({'exercise_induced_angina_Yes', 'sex_Male'})",frozenset({'chest_pain_type_Typical angina'}),0.26439024390243904,0.4848780487804878,0.21560975609756097,0.8154981549815498,1.6818623920645643,1.0,0.08741273051754908,2.791960975609755,0.5511360226604415,0.4040219378427788,0.6418288046516828,0.6300830815149198
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml', 'vessels_colored_by_flourosopy_Zero'})","frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})",0.36,0.4029268292682927,0.24390243902439024,0.6775067750677507,1.6814635458703255,1.0,0.09884878048780488,1.8514285714285714,0.63325,0.4699248120300752,0.45987654320987653,0.6414168257905339
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'thalassemia_Fixed Defect'})","frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml', 'vessels_colored_by_flourosopy_Zero'})",0.4029268292682927,0.36,0.24390243902439024,0.6053268765133172,1.6814635458703255,1.0,0.09884878048780488,1.6215950920245399,0.6787777777777778,0.4699248120300752,0.38332324455205813,0.6414168257905339
frozenset({'target_1'}),"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})",0.5131707317073171,0.2839024390243902,0.2448780487804878,0.4771863117870722,1.6808108920335019,1.0,0.0991876264128495,1.36969933481153,0.8320146268632884,0.4434628975265017,0.26991276509775075,0.6698646335567664
"frozenset({'oldpeak_Low', 'vessels_colored_by_flourosopy_Zero', 'slope_Downsloping'})",frozenset({'target_1'}),0.2839024390243902,0.5131707317073171,0.2448780487804878,0.8625429553264605,1.6808108920335019,1.0,0.0991876264128495,3.5416829268292696,0.5656339220773583,0.4434628975265017,0.7176483551295031,0.6698646335567664
"frozenset({'oldpeak_Low', 'target_1'})","frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect'})",0.4917073170731707,0.2751219512195122,0.22731707317073171,0.4623015873015873,1.6803515141281098,1.0,0.09203759666864961,1.3481126811268114,0.7965615809807813,0.4213381555153707,0.2582222435856352,0.6442713610266801
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect'})","frozenset({'oldpeak_Low', 'target_1'})",0.2751219512195122,0.4917073170731707,0.22731707317073171,0.826241134751773,1.6803515141281098,1.0,0.09203759666864961,2.9252762568442,0.5585579861251508,0.4213381555153707,0.6581519445692271,0.6442713610266801
frozenset({'target_1'}),"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})",0.5131707317073171,0.288780487804878,0.24878048780487805,0.4847908745247148,1.6787521837426782,1.0,0.10058679357525283,1.3804482044820447,0.8305159338284412,0.4497354497354497,0.2755975944963412,0.6731386805056007
frozenset({'target_1'}),"frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'slope_Downsloping'})",0.5131707317073171,0.288780487804878,0.24878048780487805,0.4847908745247148,1.6787521837426782,1.0,0.10058679357525283,1.3804482044820447,0.8305159338284412,0.4497354497354497,0.2755975944963412,0.6731386805056007
"frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'slope_Downsloping'})",frozenset({'target_1'}),0.288780487804878,0.5131707317073171,0.24878048780487805,0.8614864864864865,1.678752183742678,1.0,0.10058679357525283,3.5146698393813214,0.5684875870787273,0.4497354497354497,0.7154782538049071,0.6731386805056007
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})",frozenset({'target_1'}),0.288780487804878,0.5131707317073171,0.24878048780487805,0.8614864864864865,1.678752183742678,1.0,0.10058679357525283,3.5146698393813214,0.5684875870787273,0.4497354497354497,0.7154782538049071,0.6731386805056007
"frozenset({'thalassemia_Fixed Defect', 'sex_Female'})",frozenset({'target_1'}),0.24585365853658536,0.5131707317073171,0.21170731707317073,0.861111111111111,1.6780207013096746,1.0,0.08554241522903033,3.5051707317073153,0.5357843341818637,0.3868092691622103,0.7147071921621019,0.6368293198141106
frozenset({'target_1'}),"frozenset({'thalassemia_Fixed Defect', 'sex_Female'})",0.5131707317073171,0.24585365853658536,0.21170731707317073,0.41254752851711024,1.6780207013096746,1.0,0.08554241522903033,1.28375720262057,0.8299825457366345,0.3868092691622103,0.22103650288491333,0.6368293198141106
"frozenset({'oldpeak_Low', 'target_1'})","frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.4917073170731707,0.2546341463414634,0.2097560975609756,0.42658730158730157,1.6752949583409353,1.0,0.08455062462819748,1.2998767828508735,0.7930277195018522,0.3909090909090909,0.23069631430233523,0.6251710454296661
"frozenset({'rest_ecg_ST-T wave abnormality', 'thalassemia_Fixed Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'target_1'})",0.2546341463414634,0.4917073170731707,0.2097560975609756,0.8237547892720306,1.6752949583409353,1.0,0.08455062462819748,2.884008483563096,0.5407950809691952,0.3909090909090909,0.6532603819651274,0.6251710454296661
frozenset({'target_1'}),"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})",0.5131707317073171,0.23609756097560974,0.2029268292682927,0.39543726235741444,1.6748892310592969,1.0,0.08176847114812613,1.2635618959963186,0.8276938492369356,0.37142857142857144,0.2085864545547252,0.6274706972944097
"frozenset({'rest_ecg_ST-T wave abnormality', 'vessels_colored_by_flourosopy_Zero', 'exercise_induced_angina_No'})",frozenset({'target_1'}),0.23609756097560974,0.5131707317073171,0.2029268292682927,0.8595041322314051,1.6748892310592969,1.0,0.08176847114812613,3.465078909612629,0.5274830533451224,0.37142857142857144,0.7114062836416638,0.6274706972944097
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})",0.44390243902439025,0.288780487804878,0.2146341463414634,0.4835164835164835,1.6743391743391745,1.0,0.08644378346222487,1.3770420342501297,0.7242424242424242,0.4143126177024482,0.27380575528723683,0.6133798633798634
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})","frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.288780487804878,0.44390243902439025,0.2146341463414634,0.7432432432432433,1.6743391743391745,1.0,0.08644378346222487,2.165853658536586,0.5662800847986034,0.4143126177024482,0.5382882882882883,0.6133798633798634
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})","frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.288780487804878,0.44390243902439025,0.2146341463414634,0.7432432432432433,1.6743391743391745,1.0,0.08644378346222487,2.165853658536586,0.5662800847986034,0.4143126177024482,0.5382882882882883,0.6133798633798634
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'slope_Downsloping', 'thalassemia_Fixed Defect'})",0.44390243902439025,0.288780487804878,0.2146341463414634,0.4835164835164835,1.6743391743391745,1.0,0.08644378346222487,1.3770420342501297,0.7242424242424242,0.4143126177024482,0.27380575528723683,0.6133798633798634
"frozenset({'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",frozenset({'thalassemia_Reversable Defect'}),0.34536585365853656,0.4,0.23121951219512196,0.6694915254237289,1.6737288135593222,1.0,0.09307317073170734,1.8153846153846158,0.6148955837687942,0.4497153700189753,0.4491525423728815,0.6237701529557669
frozenset({'thalassemia_Reversable Defect'}),"frozenset({'target_0', 'fasting_blood_sugar_Lower than 120 mg/ml', 'sex_Male'})",0.4,0.34536585365853656,0.23121951219512196,0.5780487804878048,1.673728813559322,1.0,0.09307317073170734,1.5514450867052023,0.6708860759493672,0.4497153700189753,0.35543964232488817,0.6237701529557669
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping'})","frozenset({'thalassemia_Fixed Defect', 'oldpeak_Low', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.3726829268292683,0.344390243902439,0.2146341463414634,0.5759162303664921,1.672278006021684,1.0,0.08628578227245687,1.545943992773261,0.6408454686837268,0.42718446601941745,0.3531460359012714,0.599572846061433
"frozenset({'thalassemia_Fixed Defect', 'oldpeak_Low', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'exercise_induced_angina_No', 'slope_Downsloping'})",0.344390243902439,0.3726829268292683,0.2146341463414634,0.623229461756374,1.672278006021684,1.0,0.08628578227245687,1.6649844122501376,0.613189935064935,0.42718446601941745,0.39939377651677027,0.599572846061433
"frozenset({'exercise_induced_angina_No', 'sex_Female'})",frozenset({'thalassemia_Fixed Defect'}),0.23219512195121952,0.5307317073170732,0.20585365853658535,0.8865546218487395,1.6704383959466138,1.0,0.08262034503271859,4.136513098464317,0.5227301468772769,0.3695271453590192,0.758250493544611,0.6372111344537814
frozenset({'thalassemia_Fixed Defect'}),"frozenset({'exercise_induced_angina_No', 'sex_Female'})",0.5307317073170732,0.23219512195121952,0.20585365853658535,0.3878676470588235,1.6704383959466136,1.0,0.08262034503271859,1.2543118728484581,0.8552778078844427,0.3695271453590192,0.2027501121160026,0.6372111344537814
frozenset({'target_1'}),"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'exercise_induced_angina_No'})",0.5131707317073171,0.4029268292682927,0.34536585365853656,0.6730038022813688,1.670287887017925,1.0,0.13859559785841757,1.8259330686330117,0.8243152972611889,0.605128205128205,0.45233479957255396,0.7650733297121128
"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'exercise_induced_angina_No'})",frozenset({'target_1'}),0.4029268292682927,0.5131707317073171,0.34536585365853656,0.857142857142857,1.6702878870179247,1.0,0.13859559785841757,3.4078048780487764,0.6721132897603485,0.605128205128205,0.7065559690810188,0.7650733297121128
"frozenset({'thalassemia_Reversable Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'chest_pain_type_Typical angina', 'target_0'})",0.335609756097561,0.36585365853658536,0.2048780487804878,0.6104651162790697,1.6686046511627908,1.0,0.08209399167162401,1.6279577721150345,0.6031046779945458,0.41257367387033395,0.38573345259391767,0.5852325581395348
"frozenset({'chest_pain_type_Typical angina', 'target_0'})","frozenset({'thalassemia_Reversable Defect', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.36585365853658536,0.335609756097561,0.2048780487804878,0.5599999999999999,1.6686046511627903,1.0,0.08209399167162401,1.5099778270509974,0.6318681318681317,0.41257367387033395,0.3377386196769456,0.5852325581395348
frozenset({'target_1'}),"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml', 'oldpeak_Low', 'thalassemia_Fixed Defect'})",0.5131707317073171,0.25073170731707317,0.2146341463414634,0.4182509505703422,1.6681214954653725,1.0,0.08596597263533609,1.2879579148732665,0.822718163599927,0.39076376554174064,0.22357711501901137,0.6371410394875057
frozenset({'target_1'}),"frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.5131707317073171,0.25073170731707317,0.2146341463414634,0.4182509505703422,1.6681214954653725,1.0,0.08596597263533609,1.2879579148732665,0.822718163599927,0.39076376554174064,0.22357711501901137,0.6371410394875057
"frozenset({'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml', 'oldpeak_Low', 'thalassemia_Fixed Defect'})",frozenset({'target_1'}),0.25073170731707317,0.5131707317073171,0.2146341463414634,0.8560311284046692,1.6681214954653725,1.0,0.08596597263533609,3.3814897824653913,0.5345525568181817,0.39076376554174064,0.7042723579454628,0.6371410394875057
"frozenset({'thalassemia_Fixed Defect', 'exercise_induced_angina_No', 'slope_Downsloping', 'fasting_blood_sugar_Lower than 120 mg/ml'})",frozenset({'target_1'}),0.25073170731707317,0.5131707317073171,0.2146341463414634,0.8560311284046692,1.6681214954653725,1.0,0.08596597263533609,3.3814897824653913,0.5345525568181817,0.39076376554174064,0.7042723579454628,0.6371410394875057
"frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'slope_Downsloping'})","frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.32195121951219513,0.44390243902439025,0.23804878048780487,0.7393939393939394,1.6656676656676657,1.0,0.09513384889946458,2.133862733976177,0.5893973345913432,0.45101663585951934,0.5313662945241892,0.6378288378288378
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'oldpeak_Low', 'thalassemia_Fixed Defect', 'slope_Downsloping'})",0.44390243902439025,0.32195121951219513,0.23804878048780487,0.5362637362637362,1.6656676656676657,1.0,0.09513384889946458,1.4621431048433706,0.7186511360368131,0.45101663585951934,0.3160724167918412,0.6378288378288378
"frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})","frozenset({'thalassemia_Fixed Defect', 'slope_Downsloping'})",0.44390243902439025,0.32195121951219513,0.23804878048780487,0.5362637362637362,1.6656676656676657,1.0,0.09513384889946458,1.4621431048433706,0.7186511360368131,0.45101663585951934,0.3160724167918412,0.6378288378288378
"frozenset({'thalassemia_Fixed Defect', 'slope_Downsloping'})","frozenset({'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.32195121951219513,0.44390243902439025,0.23804878048780487,0.7393939393939394,1.6656676656676657,1.0,0.09513384889946458,2.133862733976177,0.5893973345913432,0.45101663585951934,0.5313662945241892,0.6378288378288378
"frozenset({'oldpeak_Low', 'exercise_induced_angina_No', 'slope_Downsloping'})","frozenset({'thalassemia_Fixed Defect', 'target_1', 'fasting_blood_sugar_Lower than 120 mg/ml'})",0.3648780487804878,0.35317073170731705,0.2146341463414634,0.5882352941176471,1.6655833604159898,1.0,0.08576989886972042,1.570871080139373,0.6291858678955454,0.4263565891472868,0.3634105225800728,0.5979850503737407
